person_id,person_name,winner,winner_bic,power_rss,power_r2,power_aic,power_bic,exp_rss,exp_r2,exp_aic,exp_bic,delta_aic,delta_aic_abs,delta_bic
2005REYN01,Tim Reynolds,power_law,power_law,474.60112808474884,0.8079543160135264,-0.4418161604130626,12.08578564990422,680.0890431548712,0.7248043509895301,172.59745981301492,185.12506162333221,173.03927597342798,173.03927597342798,173.039275973428
2009HILD01,James Hildreth,power_law,power_law,522.50954845254,0.7477138886403234,0.48080254447059634,13.28809139558938,575.1673264742383,0.7222888488697019,51.178170745988524,63.98545959710731,50.697368201517925,50.697368201517925,50.69736820151793
2010BENT01,Jan Bentlage,power_law,power_law,495.797232656063,0.8700184542417908,7.7939712873043145,20.401577838868086,523.3930506880097,0.8627837485032395,34.55181461219249,47.15942116375625,26.75784332488817,26.75784332488817,26.757843324888164
2016PYWI01,Wilfrid Py,power_law,power_law,491.7356369154094,0.3583290949500222,14.657579427094428,27.197629388052142,517.6988548573111,0.32444942403722277,39.50911914518019,52.04916910613791,24.851539718085768,24.851539718085768,24.851539718085768
2014CHIC01,Chris Chi,power_law,power_law,523.8368518957775,0.6836286899934794,20.624724384865498,33.322068434517064,719.7819166404701,0.5652876519427148,182.36863031578727,195.06597436543885,161.74390593092178,161.74390593092178,161.74390593092178
2010RONK01,Niko Ronkainen,power_law,power_law,630.3759921816225,0.8290629731713702,50.626635368853954,63.736338317338635,872.374330592777,0.7634410634246029,240.36949426725167,253.47919721573635,189.7428588983977,189.7428588983977,189.7428588983977
2008AURO01,Sébastien Auroux,power_law,power_law,864.7302569178706,0.708469364710647,247.6046874951018,260.6045263795209,905.9090863423976,0.694586549570822,273.79620091398715,286.79603979840624,26.191513418885336,26.191513418885336,26.191513418885336
2007GOUL01,Joey Gouly,power_law,power_law,897.7590112029718,0.5687126540148728,302.69317695144485,315.2763931247589,913.6363998262773,0.561085087245764,311.2833717055642,323.86658787887825,8.590194754119352,8.590194754119352,8.590194754119352
2007VALK01,Mats Valk,power_law,power_law,892.078933310944,0.8838983253988087,304.99309999361253,317.4893535563068,2671.1921582081595,0.6523515227531573,827.0344541871184,839.5307077498127,522.0413541935059,522.0413541935059,522.0413541935059
2003BRUC01,Ron van Bruchem,exponential,exponential,977.5680918060846,0.22093166364695982,321.9065598188666,334.84176424632534,967.0293453809632,0.2293304685112808,315.93421199905026,328.869416426509,-5.972347819816321,5.972347819816321,-5.972347819816321
2011EDUA01,Eduard Esteban García Domínguez,power_law,power_law,1604.8257381581093,0.9034085219892318,542.5007368164354,556.7715339841781,1930.0261365801953,0.883835314514798,701.1865339531236,715.4573311208662,158.68579713668817,158.68579713668817,158.68579713668817
2003DENN01,Ton Dennenbroek,exponential,exponential,2150.576243411506,0.15269314559134328,719.7106748387295,732.1560797264824,2053.495162999627,0.1909421800621678,698.0925719691602,710.5379768569131,-21.61810286956927,21.61810286956927,-21.61810286956927
2010GRAC02,Fabio Bini Graciose,power_law,power_law,5046.467076983754,0.6718610144126052,1207.8779068236897,1220.7303093069022,5666.06560045858,0.6315725456951995,1269.9502280811143,1282.8026305643268,62.07232125742462,62.07232125742462,62.07232125742462
